Type,Condition,Primary_secondary_type,Code,MedCode,Term,Description,Source
Disease,Hypertension,Primary care,401 R,,HYPERTENSION CRISIS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 S,,HYPERTENSION SYSTOLIC,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,401 T,,THROMBOSIS HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,402,,HYPERTENSIVE HEART DISEASE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,402 C,,HYPERTENSION CONGESTIVE HEART FAILURE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,402 MF,,MYOCARDIAL FIBROSIS WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,402 VH,,VENTRICULAR HYPERTROPHY HYPERTENSIVE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,403,,RENAL HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,403 AA,,RENAL HYPERTENSIVE DISEASE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,403 AH,,RENOVASCULAR HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,403 M,,NEPHROPATHY MALIGNANT HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,403 NC,,HYPERTENSION IMPAIRED RENAL FUNCTION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,403 NF,,HYPERTENSION RENAL INSUFFICIENCY,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,403 NG,,HYPERTENSIVE GLOMERULOSCLEROSIS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,403 NH,,NEPHROSCLEROSIS HYPERTENSIVE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4100N,,MYOCARDIAL INFARCT WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4100NA,,MYOCARDIAL INFARCT ACUTE WITH HYPERTENSI,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4100T,,THROMBOSIS CORONARY WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4120,,INSUFFICIENCY CORONARY HYPERTENSIVE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4120A,,ISCHAEMIC HEART DISEASE HYPERTENSIVE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4120BD,,SYNDROME DRESSLER'S WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4120CA,,CORONARY ARTERY DISEASE WITH HYPERTENSIO,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4120M,,MYOCARDIAL ISCHAEMIA WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4130,,ANGINA PECTORIS WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4130E,,ANGINA EFFORT WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4140,,ASYMPTOMATIC HYPERTENSIVE ISCHAEMIC HEAR,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4300,,SUBARACHNOID HAEMORRHAGE WITH HYPERTENSI,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4310,,HAEMORRHAGE INTRACEREBRAL WITH HYPERTENS,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4330,,CEREBRAL THROMBOSIS WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4340,,EMBOLISM CEREBRAL WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4340CR,,EMBOLISM INTRACRANIAL WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4360A,,CEREBROVASCULAR ACCIDENT WITH HYPERTENSI,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4360B,,STROKE WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4360D,,HYPERTENSIVE ENCEPHALOPATHY,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4370,,CEREBRAL ISCHAEMIA HYPERTENSIVE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4380,,CEREBROVASCULAR DISEASE WITH HYPERTENSIO,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4380HP,,HEMIPLEGIA WITH HYPERTENSION,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,4419H,,HYPERTENSION ANEURYSM AORTA,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,791 HP,,HYPERTENSIVE HEADACHE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L0010AM,,SEEN IN HYPERTENSION CLINIC,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,L0010EM,,REFERRED TO HYPERTENSION CLINIC,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,Y0601JA,,HYPERTENSION CLINIC ATTENDANCE,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Hypertension,Primary care,Y060 JA,,HYPERTENSION CLINIC,Hypertension,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66A3.00,,Diabetic on diet only,Diabetic on diet only,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66A4.00,,Diabetic on oral treatment,Diabetic on oral treatment,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66A5.00,,Diabetic on insulin,Diabetic on insulin,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66AI.00,,Diabetic - good control,Diabetic - good control,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66AJ.00,,Diabetic - poor control,Diabetic - poor control,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66AJ100,,Brittle diabetes,Brittle diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66AJ.11,,Unstable diabetes,Unstable diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66AJz00,,Diabetic - poor control NOS,Diabetic - poor control NOS,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66AK.00,,Diabetic - cooperative patient,Diabetic - cooperative patient,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66AL.00,,Diabetic-uncooperative patient,Diabetic-uncooperative patient,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,66AV.00,,Diabetic on insulin and oral treatment,Diabetic on insulin and oral treatment,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C10..00,,Diabetes mellitus,Diabetes mellitus,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C100.00,,Diabetes mellitus with no mention of complication,Diabetes mellitus with no mention of complication,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C100000,,Diabetes mellitus; juvenile type; no mention of complication,Diabetes mellitus; juvenile type; no mention of complication,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C100011,,Insulin dependent diabetes mellitus,Insulin dependent diabetes mellitus,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C100100,,Diabetes mellitus; adult onset; no mention of complication,Diabetes mellitus; adult onset; no mention of complication,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C100111,,Maturity onset diabetes,Maturity onset diabetes,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C100112,,Non-insulin dependent diabetes mellitus,Non-insulin dependent diabetes mellitus,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C100z00,,Diabetes mellitus NOS with no mention of complication,Diabetes mellitus NOS with no mention of complication,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C101.00,,Diabetes mellitus with ketoacidosis,Diabetes mellitus with ketoacidosis,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C101000,,Diabetes mellitus; juvenile type; with ketoacidosis,Diabetes mellitus; juvenile type; with ketoacidosis,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C101100,,Diabetes mellitus; adult onset; with ketoacidosis,Diabetes mellitus; adult onset; with ketoacidosis,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C101y00,,Other specified diabetes mellitus with ketoacidosis,Other specified diabetes mellitus with ketoacidosis,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C101z00,,Diabetes mellitus NOS with ketoacidosis,Diabetes mellitus NOS with ketoacidosis,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C102.00,,Diabetes mellitus with hyperosmolar coma,Diabetes mellitus with hyperosmolar coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C102000,,Diabetes mellitus; juvenile type; with hyperosmolar coma,Diabetes mellitus; juvenile type; with hyperosmolar coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C102100,,Diabetes mellitus; adult onset; with hyperosmolar coma,Diabetes mellitus; adult onset; with hyperosmolar coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C102z00,,Diabetes mellitus NOS with hyperosmolar coma,Diabetes mellitus NOS with hyperosmolar coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C103.00,,Diabetes mellitus with ketoacidotic coma,Diabetes mellitus with ketoacidotic coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C103000,,Diabetes mellitus; juvenile type; with ketoacidotic coma,Diabetes mellitus; juvenile type; with ketoacidotic coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C103100,,Diabetes mellitus; adult onset; with ketoacidotic coma,Diabetes mellitus; adult onset; with ketoacidotic coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C103y00,,Other specified diabetes mellitus with coma,Other specified diabetes mellitus with coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C103z00,,Diabetes mellitus NOS with ketoacidotic coma,Diabetes mellitus NOS with ketoacidotic coma,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C104.00,,Diabetes mellitus with renal manifestation,Diabetes mellitus with renal manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C104000,,Diabetes mellitus; juvenile type; with renal manifestation,Diabetes mellitus; juvenile type; with renal manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C104100,,Diabetes mellitus; adult onset; with renal manifestation,Diabetes mellitus; adult onset; with renal manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C104y00,,Other specified diabetes mellitus with renal complications,Other specified diabetes mellitus with renal complications,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C104z00,,Diabetes mellitis with nephropathy NOS,Diabetes mellitis with nephropathy NOS,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C105.00,,Diabetes mellitus with ophthalmic manifestation,Diabetes mellitus with ophthalmic manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C105000,,Diabetes mellitus; juvenile type; + ophthalmic manifestation,Diabetes mellitus; juvenile type; + ophthalmic manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C105100,,Diabetes mellitus; adult onset; + ophthalmic manifestation,Diabetes mellitus; adult onset; + ophthalmic manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C105y00,,Other specified diabetes mellitus with ophthalmic complicatn,Other specified diabetes mellitus with ophthalmic complicatn,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C105z00,,Diabetes mellitus NOS with ophthalmic manifestation,Diabetes mellitus NOS with ophthalmic manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C106.00,,Diabetes mellitus with neurological manifestation,Diabetes mellitus with neurological manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C106000,,Diabetes mellitus; juvenile; + neurological manifestation,Diabetes mellitus; juvenile; + neurological manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C106100,,Diabetes mellitus; adult onset; + neurological manifestation,Diabetes mellitus; adult onset; + neurological manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C106.12,,Diabetes mellitus with neuropathy,Diabetes mellitus with neuropathy,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C106.13,,Diabetes mellitus with polyneuropathy,Diabetes mellitus with polyneuropathy,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C106y00,,Other specified diabetes mellitus with neurological comps,Other specified diabetes mellitus with neurological comps,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C106z00,,Diabetes mellitus NOS with neurological manifestation,Diabetes mellitus NOS with neurological manifestation,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107.00,,Diabetes mellitus with peripheral circulatory disorder,Diabetes mellitus with peripheral circulatory disorder,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107000,,Diabetes mellitus; juvenile +peripheral circulatory disorder,Diabetes mellitus; juvenile +peripheral circulatory disorder,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107100,,Diabetes mellitus; adult; + peripheral circulatory disorder,Diabetes mellitus; adult; + peripheral circulatory disorder,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107.11,,Diabetes mellitus with gangrene,Diabetes mellitus with gangrene,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107.12,,Diabetes with gangrene,Diabetes with gangrene,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107200,,Diabetes mellitus; adult with gangrene,Diabetes mellitus; adult with gangrene,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107300,,IDDM with peripheral circulatory disorder,IDDM with peripheral circulatory disorder,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107400,,NIDDM with peripheral circulatory disorder,NIDDM with peripheral circulatory disorder,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C107z00,,Diabetes mellitus NOS with peripheral circulatory disorder,Diabetes mellitus NOS with peripheral circulatory disorder,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C108.00,,Insulin dependent diabetes mellitus,Insulin dependent diabetes mellitus,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C108000,,Insulin-dependent diabetes mellitus with renal complications,Insulin-dependent diabetes mellitus with renal complications,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C108011,,Type I diabetes mellitus with renal complications,Type I diabetes mellitus with renal complications,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C108012,,Type 1 diabetes mellitus with renal complications,Type 1 diabetes mellitus with renal complications,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
Disease,Diabetes,Primary care,C108100,,Insulin-dependent diabetes mellitus with ophthalmic comps,Insulin-dependent diabetes mellitus with ophthalmic comps,https://clinicalcodes.rss.mhs.man.ac.uk/medcodes/article/180/
